"pid","assessed_value"
5095,127926.335469945
5096,300135.937050641
5097,308944.143069569
5098,79552.0737635636
5099,574117.669852535
5100,224790.947475143
5101,299525.5096449
5102,486985.474493188
5103,271487.713834946
5104,555779.114202601
5105,805256.387476508
5106,531362.620425539
5107,21093.8009635493
5108,192845.633221951
5109,169123.710106061
5110,404848.417223187
5111,281266.127700791
5112,186582.686404702
5113,146852.999014983
5114,472630.909536158
5115,104230.806861334
5116,451466.733572461
5117,502440.896761825
5118,324420.8629862
5119,298081.294629356
5120,78827.5005900891
5121,310383.684024268
5122,217744.21851732
5123,74963.1217197649
5124,315874.614179232
5125,292506.135350894
5126,241306.080987566
5127,171820.379279306
5128,557262.950601356
5129,491752.931476083
5130,84852.0365048913
5131,82022.6492682283
5132,62736.1308352279
5133,291476.587636323
5134,293375.544013866
5135,361127.391787796
5136,157884.353743013
5137,299925.794964045
5138,323978.57290661
5139,205074.935047384
5140,122459.741221756
5141,449534.680587179
5142,240146.624001418
5143,65716.0288189112
5144,660697.224812845
5145,194777.463917049
5146,134561.768423464
5147,315184.592936341
5148,184383.646583493
5149,144330.555182427
5150,33979.755712604
5151,191867.796896568
5152,144430.329399727
5153,71133.5228101481
5154,528352.094313541
5155,275996.685037242
5156,55786.8444411721
5157,117763.403096594
5158,154928.674872678
5159,266314.111671955
5160,312455.652492305
5161,286515.712885665
5162,109990.172085716
5163,744952.393868135
5164,176764.119659848
5165,510085.896911625
5166,507325.404402499
5167,607303.201657558
5168,218854.825162056
5169,450586.842185124
5170,454863.020293233
5171,163671.98890661
5172,262492.963831159
5173,72340.3442527774
5174,589610.966042484
5175,215470.995720025
5176,332677.504707644
5177,430837.901640415
5178,129684.545012724
5179,422761.861526397
5180,534310.532515055
5181,299713.966228777
5182,143290.722569898
5183,646360.409373135
5184,322310.476422217
5185,271414.755728213
5186,136042.881270583
5187,104132.454096222
5188,869587.788128481
5189,153206.161971106
5190,140384.848499441
5191,212926.261706056
5192,139197.336224584
5193,299324.964582645
5194,285562.020830548
5195,229843.528763922
5196,282442.282435573
5197,82908.1227439602
5198,272247.415891523
5199,284299.599856765
5200,461518.383951957
5201,311385.130252491
5202,930976.83757046
5203,332934.706075567
5204,179348.20605317
5205,450902.883096172
5206,266872.842089306
5207,114250.328721967
5208,515276.992167096
5209,187253.718297367
5210,419672.365341958
5211,38014.0447652942
5212,296959.249347844
5213,135014.699149234
5214,527930.731810666
5215,199955.17617778
5216,186025.137782116
5217,197756.366224173
5218,90094.7293598376
5219,648583.22082571
5220,194181.051493848
5221,146189.728639968
5222,671081.492057523
5223,108538.835277224
5224,520759.130485364
5225,223484.11007285
5226,322777.402846939
5227,240951.510008476
5228,863772.70326675
5229,111657.921035005
5230,207258.171670488
5231,638467.291797529
5232,276452.433084667
5233,78794.9146000378
5234,311386.833682074
5235,67722.3116509323
5236,342405.870544667
5237,269510.432199509
5238,266235.363958376
5239,215231.917122493
5240,227622.052933515
5241,171306.579457834
5242,837351.098679018
5243,-11018.3014558133
5244,665736.959296042
5245,335683.551119434
5246,362201.18550523
5247,35028.2525567914
5248,424557.81449586
5249,151558.990299466
5250,387896.274052668
5251,362724.140544892
5252,297630.317354859
5253,120145.67409254
5254,382381.303317706
5255,292881.927766313
5256,379537.767733617
5257,229407.77616125
5258,607197.868203388
5259,466759.709094025
5260,578208.94870152
5261,300872.023582113
5262,357131.681249005
5263,252783.792233384
5264,285783.680351584
5265,255339.506782702
5266,35344.2022209626
5267,190767.698124558
5268,161799.520553429
5269,305599.106027506
5270,285237.977972642
5271,153658.508104096
5272,453601.143821558
5273,71138.9338306732
5274,239318.322973517
5275,799218.031706554
5276,311412.777247645
5277,125959.105203485
5278,174731.86802082
5279,117970.649717274
5280,214622.837374437
5281,734019.407375795
5282,321883.046826414
5283,279139.838447958
5284,306979.317364259
5285,597006.896870437
5286,551000.013362752
5287,132308.200711454
5288,855508.148027656
5289,303403.717227835
5290,213378.270273541
5291,465564.437700243
5292,268474.52192123
5293,175865.985569317
5294,342668.870772967
5295,167258.097145437
5296,263720.868188999
5297,154235.027156336
5298,138741.482596917
5299,216928.653712419
5300,351245.701942757
5301,129204.785223972
5302,170454.579049826
5303,372772.522454562
5304,287851.115187321
5305,260816.16046118
5306,659372.265463407
5307,39352.6248515431
5308,224913.053481668
5309,266410.920980937
5310,256171.773357711
5311,153329.193620487
5312,390647.657143292
5313,201887.639860454
5314,308513.909640252
5315,201025.105942977
5316,176555.31377774
5317,582579.983123753
5318,288849.934880032
5319,71630.629498204
5320,123843.236315531
5321,411211.114255318
5322,72682.9717911831
5323,374553.693057748
5324,637428.951745591
5325,507617.850196142
5326,754008.105809783
5327,298709.780877966
5328,149842.405506599
5329,149264.577334702
5330,213303.882008351
5331,638607.997883682
5332,581208.178863087
5333,179521.032803684
5334,225474.734543658
5335,250880.242403344
5336,237011.491843085
5337,320681.670304783
5338,502511.304475544
5339,154258.643741356
5340,162691.726586481
5341,151616.469876323
5342,53932.8964490628
5343,109734.654339261
5344,216289.149263893
5345,252395.462116253
5346,347205.135042316
5347,155814.503121455
5348,620447.705150074
5349,316414.934144226
5350,74576.9848754057
5351,118749.032110819
5352,114884.475984212
5353,483874.4781903
5354,297470.738444985
5355,97535.0950768703
5356,83057.2431639248
5357,46280.8341701878
5358,211960.125625667
5359,103738.317168871
5360,287927.168262272
5361,455102.223339979
5362,100020.939798353
5363,300916.838898242
5364,243726.385947303
5365,282113.166425126
5366,220266.708369275
5367,234832.972152611
5368,197717.186737024
5369,197247.150985702
5370,271765.065817888
5371,133382.53677317
5372,62829.4072493825
5373,93897.1809722919
5374,208386.970192396
5375,129803.289559141
5376,227670.170832794
5377,357626.797361287
5378,309731.878126259
5379,176989.558958331
5380,125600.165607938
5381,573743.83170948
5382,126789.969968767
5383,67420.028746734
5384,432676.832202694
5385,438885.676489107
5386,127245.370691315
5387,444801.547738952
5388,617445.242231834
5389,144969.475116131
5390,208647.934056591
5391,80029.2775779455
5392,206965.586601765
5393,615468.490441389
5394,911161.917991378
5395,201134.158394549
5396,147451.395761556
5397,119205.871799211
5398,436182.672204618
5399,126381.734989856
5400,21688.1409860157
5401,290113.669622372
5402,515509.440914352
5403,480565.897808676
5404,391871.497440894
5405,122581.357319734
5406,165884.456405493
5407,415957.298045548
5408,435082.310693405
5409,241055.820487145
5410,93749.8986896972
5411,180494.403808298
5412,219499.355492631
5413,509467.573163083
5414,184693.989664158
5415,137343.902387156
5416,417215.034808916
5417,141804.57732793
5418,472687.869868808
5419,103813.087548215
5420,64184.7006548696
5421,200241.992077059
5422,467680.475089062
5423,81361.9526344686
5424,173670.274616856
5425,315768.931125656
5426,718484.458381599
5427,354017.654246978
5428,304346.269774644
5429,525522.144765748
5430,357013.777684786
5431,325666.775262685
5432,91891.617261001
5433,539310.015937771
5434,215391.233676078
5435,135825.676719987
5436,54533.3975754585
5437,398757.490475211
5438,453512.211183655
5439,368999.622737464
5440,278373.484342519
5441,161676.365844667
5442,75593.4760072959
5443,216980.264931187
5444,257093.579036069
5445,151713.135296734
5446,511125.720479339
5447,131895.701716463
5448,102255.731216933
5449,718015.010331365
5450,307598.232449511
5451,226434.835667533
5452,134012.349782389
5453,172826.614164944
5454,333998.049188451
5455,285590.709288482
5456,285460.639286224
5457,92950.9639641457
5458,184218.188258804
5459,532037.316121558
5460,249394.116268084
5461,332500.515314639
5462,122591.947432689
5463,99007.8321704579
5464,230506.522542974
5465,315214.298125127
5466,314997.608304258
5467,87415.8553881075
5468,188000.267358526
5469,35036.5539416532
5470,71855.8595444846
5471,239816.253974822
5472,294287.529823226
5473,1203191.27408087
5474,378250.927494483
5475,446614.158561579
5476,165191.077760604
5477,184007.033915142
5478,122376.248697102
5479,424351.682685056
5480,184849.980996807
5481,312971.892748151
5482,231299.25381078
5483,196683.846674379
5484,264843.049986737
5485,182929.89568253
5486,161368.652380679
5487,102045.644668134
5488,437785.596856223
5489,384073.974711621
5490,330644.8066669
5491,201761.89088198
5492,87071.5888237777
5493,221581.789358857
5494,224079.928551603
5495,321108.970842112
5496,89972.2628869835
5497,254878.459186503
5498,78580.0482134054
5499,196524.748553109
5500,180877.611614909
5501,266267.741570994
5502,84214.1921020827
5503,255350.03879624
5504,174195.8119538
5505,183424.458916776
5506,20683.9096844486
5507,205012.852117951
5508,591701.627020741
5509,315820.11026758
5510,127709.92983123
5511,144578.88669912
5512,565807.045993222
5513,208313.88088157
5514,76927.042899984
5515,431958.238863063
5516,110185.9237834
5517,144996.659917141
5518,217607.699058754
5519,117348.401949918
5520,316437.851085206
5521,128517.874155504
5522,201539.388084139
5523,378037.725210652
5524,521837.405410747
5525,255597.695914333
5526,469612.337099561
5527,159737.836249961
5528,308250.72563743
5529,178774.907074715
5530,307498.472547042
5531,184650.020890894
5532,355458.469981572
5533,44285.1113156285
5534,605048.197907262
5535,277409.560641758
5536,153013.951043087
5537,322349.036617188
5538,129839.6884775
5539,84085.8070542562
5540,256169.217989545
5541,299291.602084429
5542,98714.380576204
5543,186512.865090288
5544,336963.111383037
5545,352919.791682551
5546,667230.431349503
5547,109652.983100348
5548,217881.281698561
5549,266288.837644077
5550,664098.392688485
5551,215181.165872935
5552,235886.150602674
5553,199715.094167734
5554,122789.599754039
5555,248477.77730875
5556,290841.898306331
5557,523676.558294079
5558,402915.307526052
5559,531666.382704689
5560,57461.9124431702
5561,435785.244475452
5562,199714.947909985
5563,116658.141983196
5564,790962.225738896
5565,42853.3020262247
5566,109073.605415392
5567,154549.881769102
5568,298516.119236566
5569,144935.014991434
5570,201576.744825531
5571,209206.575235162
5572,133120.913754969
5573,132633.048546208
5574,180606.893494439
5575,403260.544514237
5576,557289.305447403
5577,805574.895508743
5578,133329.701962992
5579,347531.241098361
5580,450077.471034176
5581,963750.771116105
5582,51530.3327249802
5583,323675.132942503
5584,132358.458823778
5585,302799.60439827
5586,43569.2144676228
5587,357212.556406636
5588,641148.502775908
5589,191312.136325198
5590,167760.819817297
5591,165163.947588106
5592,59864.3190497454
5593,380186.021372584
5594,416101.465497544
5595,102309.023023637
5596,266175.278492716
5597,460518.308097886
5598,871765.929187128
5599,525455.342215497
5600,505812.924376914
5601,322940.84595392
5602,239235.455417109
5603,475407.405207163
5604,112790.207530407
5605,1316809.40187675
5606,67870.9151835716
5607,188272.064329147
5608,169583.363396358
5609,97364.6231436632
5610,171577.731171428
5611,88691.9272196386
5612,610325.942979944
5613,308064.508039298
5614,538697.60939219
5615,215297.287255527
5616,165623.13743362
5617,60224.7243306776
5618,183708.755920781
5619,58857.7774034322
5620,268120.794190698
5621,325817.226926973
5622,225002.014860083
5623,116829.130437132
5624,163139.272278486
5625,167039.654391148
5626,515639.729185335
5627,127229.210714537
5628,286418.652512235
5629,451238.973263527
5630,377447.441336358
5631,5064.53463840617
5632,345348.066999824
5633,195293.633708693
5634,424876.580742646
5635,-21488.8185142195
5636,57842.237197396
5637,201097.064645345
5638,267602.834502184
5639,218793.867947042
5640,188942.655114144
5641,521936.715558219
5642,177928.075027278
5643,273909.524131036
5644,108664.677287188
5645,256601.107205372
5646,303996.807481373
5647,274671.236942557
5648,500510.323360582
5649,193895.998302263
5650,548156.699056396
5651,689353.664741841
5652,137276.811477887
5653,254294.118051624
5654,575566.654738701
5655,630229.634721642
5656,98375.5870994703
5657,488254.596558207
5658,244398.458568292
5659,199171.414860146
5660,247144.911713406
5661,59308.6331398657
5662,739403.813695552
5663,66679.1886701821
5664,433035.142252234
5665,517455.665804324
5666,271864.101764516
5667,135937.344738509
5668,459535.144344674
5669,436695.921649001
5670,51163.0085048623
5671,110038.245837563
5672,379145.464733886
5673,95570.218760127
5674,90548.3359009499
5675,259255.05837941
5676,291507.189454448
5677,192733.794316064
5678,340591.138511234
5679,351255.159402912
5680,404043.112389619
5681,308627.039494206
5682,191700.904113006
5683,175652.699148532
5684,327831.845980315
5685,149182.86259333
5686,345130.20821174
5687,142324.328636091
5688,570998.818496154
5689,405897.761851529
5690,326555.974655972
5691,303911.149561992
5692,238608.86159447
5693,197820.665644726
5694,42024.2711016459
5695,101208.30526027
5696,270097.833704139
5697,710995.387395074
5698,41582.2427059179
5699,86240.8964707157
5700,292188.907267834
5701,167903.212022985
5702,308817.125335299
5703,434549.291379128
5704,90887.2773025309
5705,270859.459803889
5706,91716.9004662112
5707,74089.8299159944
5708,154687.110450749
5709,108302.418561879
5710,65707.5590561947
5711,49366.6817172939
5712,161896.396393515
5713,303973.818184404
5714,315320.710711439
5715,470071.086982417
5716,94548.428116655
5717,4689.33611947358
5718,556689.397725324
5719,258207.684992107
5720,433518.206003246
5721,399959.126939863
5722,105444.047738122
5723,425159.610173001
5724,240475.943111973
5725,299811.085569263
5726,110251.598493802
5727,120429.465058403
5728,44063.5051638093
5729,159453.932096275
5730,355801.04453534
5731,261385.369504622
5732,67635.0567780384
5733,327626.85935414
5734,193205.241804313
5735,125732.086971643
5736,116374.531341988
5737,123280.04941883
5738,327824.228851003
5739,446496.925102124
5740,236352.07747311
5741,255585.455140777
5742,297560.602820922
5743,65383.0434218807
5744,501495.834647205
5745,152387.966313705
5746,71094.1211867575
5747,707881.420865933
5748,68879.2161181901
5749,42255.7994602402
5750,124629.191434337
5751,289324.121999025
5752,1095903.21733454
5753,228988.046913873
5754,62185.9133226019
5755,187707.419086879
5756,660362.579669678
5757,233639.311557291
5758,127663.019527769
5759,144594.425136721
5760,416331.968811272
5761,334325.756405083
5762,577057.146976371
5763,372784.293529687
5764,131144.39505396
5765,84892.5267582811
5766,210696.165610494
5767,67409.6892139708
5768,137353.036792952
5769,181038.271431503
5770,639902.481479284
5771,206701.999110504
5772,565487.073432806
5773,176891.156466769
5774,142772.111136882
5775,153696.998275677
5776,141008.29237036
5777,66659.2026640364
5778,248654.173152616
5779,279548.570474339
5780,225488.055463671
5781,153703.212795563
5782,213276.688849804
5783,125495.693436441
5784,191828.951466278
5785,215534.027812272
5786,168503.19589295
5787,279177.705428703
5788,257222.836991699
5789,555436.357599675
5790,457943.53445211
5791,755858.349207042
5792,136349.297039198
5793,664998.164969238
5794,323369.11687286
5795,165612.993768521
5796,755132.800103437
5797,301148.121707745
5798,617647.298182426
5799,286609.804235338
5800,196494.207761523
5801,596688.139987247
5802,265182.804616626
5803,256085.338293714
5804,349978.800366709
5805,155372.568698506
5806,294678.363202818
5807,285324.433963935
5808,219569.257212473
5809,205063.247758496
5810,196042.470277515
5811,176328.404375307
5812,186847.748146122
5813,99565.9391819836
5814,39425.3269430037
5815,85675.2445194265
5816,157960.442548568
5817,239459.687289788
5818,267587.002896276
5819,555722.890125535
5820,189242.356781751
5821,78758.7730621088
5822,335867.042212266
5823,390314.388941022
5824,62532.4135730898
5825,432117.106413842
5826,97021.2700323864
5827,329711.180860535
5828,319678.754536306
5829,163829.900734843
5830,313323.416742885
5831,76557.6788218317
5832,417710.0360178
5833,398077.185145563
5834,628345.430140338
5835,189277.362901082
5836,105872.416681663
5837,594475.553718442
5838,103639.378112836
5839,154119.398880669
5840,452535.535016424
5841,371924.097603353
5842,149008.09308646
5843,338514.604506461
5844,585893.411988383
5845,374715.471727292
5846,184591.72459106
5847,571599.602212262
5848,170014.723183432
5849,188575.839490903
5850,77598.0255603344
5851,256297.324978213
5852,50606.0034471995
5853,213682.067355318
5854,129265.693745884
5855,411383.777764671
5856,512011.935560605
5857,35438.2723305202
5858,231432.758311726
5859,60368.0588413675
5860,195392.746595096
5861,237339.656409892
5862,67922.621182876
5863,81584.3241036207
5864,282736.81719396
5865,213477.047461097
5866,532751.104431604
5867,161444.323823719
5868,105810.931938687
5869,434793.366219232
5870,766485.667463555
5871,174593.828098722
5872,109120.192443718
5873,14658.9260339232
5874,365651.246561244
5875,194425.047048141
5876,546515.502498643
5877,372896.119973807
5878,239755.212230627
5879,96535.2396019658
5880,6905.73320671137
5881,289604.119944346
5882,272280.140353756
5883,147067.701658573
5884,176637.612930532
5885,262998.842845221
5886,375697.401228061
5887,44564.2115759088
5888,466743.166758561
5889,363055.398071875
5890,670719.974884546
5891,184566.592531214
5892,14343.3136293144
5893,423022.043503255
5894,336295.142719294
5895,119086.518946874
5896,143074.662863685
5897,272778.80017816
5898,305600.413511936
5899,171375.15716182
5900,26667.9632382006
5901,74923.1401812742
5902,276176.461906914
5903,792294.368239667
5904,107902.650654918
5905,302384.055119259
5906,127070.720842234
5907,539954.005740405
5908,499699.44268403
5909,117232.93741615
5910,131501.55893713
5911,85349.317155431
5912,57812.0737554819
5913,316879.02078387
5914,261171.726100204
5915,523375.826171073
5916,219779.760904675
5917,374837.293873765
5918,31934.0935314524
5919,421435.398110506
5920,290092.412745994
5921,221792.325968627
5922,375408.251585954
5923,331555.455203319
5924,41983.1291583711
5925,218479.569527899
5926,51132.8730644124
5927,285214.552796938
5928,295008.361269208
5929,470940.565646899
5930,185838.393890468
5931,98273.7401059385
5932,913637.249566529
5933,129962.904341606
5934,220778.528211632
5935,72385.36143545
5936,154933.296881932
5937,339957.524273502
5938,376394.68548355
5939,409118.494208523
5940,382374.423897913
5941,199267.985598428
5942,298966.140827597
5943,107105.892119185
5944,563616.617029387
5945,119531.061278459
5946,412346.375673676
5947,191916.433536567
5948,136533.618400761
5949,412296.160698608
5950,480605.886413578
5951,351251.060112932
5952,543530.261529174
5953,186125.938652707
5954,407146.822553753
5955,152029.178735816
5956,162492.248210698
5957,331457.618147319
5958,240652.341414596
5959,225591.934799021
5960,121571.070993318
5961,212499.715355001
5962,476190.044867816
5963,112157.977084424
5964,90988.3621344177
5965,111626.869883914
5966,251361.354758223
5967,175895.921597941
5968,565394.224316753
5969,254073.383494079
5970,122933.466842174
5971,263154.451217026
5972,389973.228195769
5973,50207.2563044908
5974,36393.3224330843
5975,296134.042995924
5976,366228.531652737
5977,256284.361636545
5978,306832.553573284
5979,364118.578756122
5980,206642.706107283
5981,527321.171401245
5982,268224.191408714
5983,197253.783681549
5984,492340.941993386
5985,551826.341595434
5986,156432.472490145
5987,778203.700438503
5988,384196.033421045
5989,124269.475799697
5990,486399.274551581
5991,67412.6502044165
5992,403530.86237444
5993,335406.74709079
5994,58809.7228760817
5995,489306.876741442
5996,232057.342239441
5997,391812.487888549
5998,131913.368697894
5999,57444.307904604
6000,687134.345182977
6001,230778.681091929
6002,7872.81208601429
6003,732480.061937707
6004,418215.183461759
6005,301561.189183206
6006,221688.347021046
6007,764349.907493362
6008,318126.033547351
6009,244558.318527689
6010,124774.201261918
6011,277743.129644426
6012,167820.620759436
6013,228668.402697123
6014,266805.582329917
6015,279098.728450384
6016,196854.293406453
6017,116356.386918732
6018,118664.633543384
6019,216717.237330839
6020,20208.0605597981
6021,252625.804138133
6022,737903.240053302
6023,409214.277085205
6024,163137.403107659
6025,21683.3319503928
6026,185925.61722625
6027,187331.52386692
6028,248859.855743376
6029,591372.807118493
6030,318747.020652505
6031,141480.471696548
6032,650311.846104774
6033,299099.157961748
6034,552038.745979458
6035,277838.674869712
6036,199257.086050792
6037,158443.500686466
6038,681302.890248672
6039,251023.62204063
6040,172011.349073308
6041,61920.1437273666
6042,472001.668215662
6043,65469.978218431
6044,627558.147086766
6045,380781.689956945
6046,225902.166449508
6047,297851.777953206
6048,157379.148153879
6049,422687.510753193
6050,225371.66256941
6051,298391.815159965
6052,487238.763769446
6053,263193.84499733
6054,411255.349633299
6055,140468.529357716
6056,122855.986652528
6057,628283.125555915
6058,237463.58989343
6059,309886.282105945
6060,234569.889654684
6061,371483.747429143
6062,521496.170217179
6063,240316.7848173
6064,302060.300835635
6065,539254.184140191
6066,262476.052928376
6067,411589.436926535
6068,704859.647785438
6069,420870.799350516
6070,274608.803954475
6071,320130.875267898
6072,59369.3771972429
6073,96845.2710225072
6074,161866.081842475
6075,68033.4892113796
6076,98097.2330252244
6077,62048.9915449261
6078,216935.310509647
6079,572111.618781443
6080,283301.48513278
6081,36062.7918159661
6082,317024.788521751
6083,405446.653652673
6084,254692.854388675
6085,305331.714210328
6086,270264.394253855
6087,305925.900926158
6088,126577.514877605
6089,44214.3804612012
6090,194526.460843383
6091,244922.80946342
6092,477529.89641127
6093,344850.179573981
6094,189277.912780342
6095,365413.220168098
6096,318367.799549201
6097,103242.408129996
6098,75601.379029775
6099,615966.167414626
6100,305798.206835021
6101,197137.335251758
6102,621942.707255831
6103,367265.974458878
6104,300638.256836183
6105,152726.789601136
6106,174084.226726965
6107,75686.7588773336
6108,488431.977434042
6109,538957.106274691
6110,627159.216795992
6111,295000.261644922
6112,302338.341720262
6113,278209.753344683
6114,243349.994400893
6115,346563.452272471
6116,133483.181650142
6117,315070.755092653
6118,302757.654225714
6119,240066.972027908
6120,255329.853033278
6121,43817.3093237825
6122,293310.392967586
6123,224306.621317516
6124,154103.683493801
6125,102244.787840179
6126,495992.663993271
6127,364581.489947245
6128,613590.151540674
6129,312128.222003502
6130,177771.948452885
6131,134854.795251859
6132,195790.104210671
6133,297725.089641223
6134,385159.938397918
6135,474393.177877526
6136,444881.112643379
6137,121364.109592412
6138,253954.663449352
6139,682421.396574342
6140,471703.544394451
6141,408184.717897191
6142,751862.070691526
6143,108880.575479876
6144,295646.154486078
6145,366359.804868005
6146,610981.172013554
6147,314840.01477181
6148,30627.2692942445
6149,96285.9355286026
6150,94513.1280813895
6151,149149.271385664
6152,573046.613898523
6153,261047.910102536
6154,256421.512964334
6155,360377.619394754
6156,123103.679879796
6157,495393.129978265
6158,245896.257459369
6159,649718.004504107
6160,269904.083027409
6161,451720.185411312
6162,236248.106920493
6163,193044.46503031
6164,273561.565318052
6165,328125.155373327
6166,230678.50047047
6167,608831.073614103
6168,174305.269032081
6169,153395.561073702
6170,261354.45721199
6171,127774.698929915
6172,418335.852451785
6173,374790.741429741
6174,87299.9496532828
6175,437470.442805881
6176,124381.958330412
6177,468517.727019431
6178,80743.3219637201
6179,470383.722573332
6180,193351.036556343
6181,426553.88781145
6182,65456.4520128216
6183,1046230.20932274
6184,457289.138052525
6185,59005.2804795893
6186,309569.871007213
6187,437219.951744981
6188,27400.8987497944
6189,75367.1919807523
6190,651869.117222228
6191,640826.510057644
6192,171807.115777507
6193,148680.286545315
6194,512048.050177313
6195,395220.84278226
6196,174384.494319785
6197,701219.3190237
6198,139655.454088611
6199,537224.913161983
6200,325747.999875136
6201,223796.85025949
6202,234117.572383852
6203,115757.464677648
6204,321054.173562177
6205,252142.053632927
6206,386409.594531198
6207,36944.8252639436
6208,349350.492168383
6209,504315.33533362
6210,263364.733401821
6211,366839.242569021
6212,137952.930557067
6213,517317.241999135
6214,114560.596666824
6215,109407.306501885
6216,96409.5478637016
6217,62273.5710121185
6218,380556.060071745
6219,184505.23750891
6220,92727.3189573488
6221,585165.354649886
6222,368017.267954831
6223,298522.730729731
6224,263220.876760931
6225,338808.275776827
6226,317922.423254754
6227,321071.512837489
6228,257935.056575178
6229,439106.798035353
6230,345077.371924698
6231,248192.700858287
6232,95462.0552190427
6233,462631.106186645
6234,237793.965604273
6235,653231.288767076
6236,377123.211070984
6237,167420.997095795
6238,186422.910250547
6239,488969.589902701
6240,108790.120918788
6241,376368.03268481
6242,388779.716669674
6243,85646.3822783145
6244,323756.408555006
6245,183515.858759565
6246,358020.78777595
6247,193140.90837555
6248,360106.042248593
6249,303916.187237536
6250,490198.961856153
6251,388812.136647694
6252,82661.8376254063
6253,141557.175536983
6254,122905.717338954
6255,314550.445123779
6256,351049.730126655
6257,112817.390097842
6258,418778.687658798
6259,43206.6313386641
6260,640978.326105027
6261,29913.3377281369
6262,68305.5844669919
6263,254495.285233711
6264,123663.143505821
6265,276232.432164413
6266,153795.117753626
6267,257103.724380074
6268,90554.9613588479
6269,336249.897868693
6270,220733.590190267
6271,60651.6420187334
6272,282910.829440093
6273,207056.504826644
6274,123184.222560411
6275,305103.707326385
6276,232303.989517183
6277,403766.538010299
6278,99620.0679548171
6279,244439.948625096
6280,289514.204153767
6281,438734.326971826
6282,234370.127702174
6283,105056.958425921
6284,138616.798515424
6285,93967.6195050346
6286,110650.777682641
6287,108835.331311494
6288,93753.8522785021
6289,694065.068719884
6290,505086.611447278
6291,110299.567929097
6292,468228.778979178
6293,300277.319040937
6294,426166.130664358
6295,342397.793756656
6296,574786.296123155
6297,739705.361198425
6298,434343.796778993
6299,377432.875295031
6300,76123.280124226
6301,140447.859750027
6302,288876.342228666
6303,250134.504774444
6304,233481.15556443
6305,258651.489403334
6306,151283.093073879
6307,237216.253243892
6308,306986.82643765
6309,160105.721110577
6310,254079.87790571
6311,81564.7547352621
6312,197359.098287518
6313,382666.722034326
6314,151292.111840794
6315,105388.209996406
6316,739359.55622313
6317,86652.9088364236
6318,32394.7059851774
6319,27233.9788007519
6320,264813.983313137
6321,149063.921971167
6322,251421.845097843
6323,196452.388543882
6324,315326.730062864
6325,456315.562235744
6326,264901.492955368
6327,444652.871158613
6328,470980.502345313
6329,604230.415401651
6330,242351.787529606
6331,146116.341034388
6332,186875.069683941
6333,169667.726734601
6334,242539.987774515
6335,397472.937743284
6336,508628.52148825
6337,111300.972635499
6338,320816.009560269
6339,230032.582376451
6340,564847.184742279
6341,269306.414729019
6342,173852.87702779
6343,592448.318601726
6344,188525.006322145
6345,289552.295833341
6346,44433.7869188243
6347,313647.682462207
6348,245475.247464852
6349,872931.035928658
6350,394128.235065002
6351,17964.7751246544
6352,115064.357743867
6353,254821.703252249
6354,473727.812783812
6355,125256.846642413
6356,548121.209697799
6357,679603.578939816
6358,123519.530252248
6359,265544.965439979
6360,355401.625835589
6361,302138.417005954
6362,316545.408835782
6363,86269.247512729
6364,90009.4148996618
6365,194413.130326407
6366,329906.87003066
6367,69801.6158111083
6368,266361.45248463
6369,690395.358823979
6370,148670.413645698
6371,54262.1617706107
6372,159450.80302038
6373,724717.33194314
6374,348292.549684294
6375,256962.302006831
6376,52235.8831262598
6377,95429.957084284
6378,147064.927422447
6379,521132.564519571
6380,207700.313099405
6381,186016.450351561
6382,129627.597274166
6383,252586.79943368
6384,226794.360767281
6385,257510.335877961
6386,536199.006212938
6387,207639.511343872
6388,286165.926275102
6389,185406.151651735
6390,163530.070222077
6391,310702.6387929
6392,360536.613845294
6393,356948.199505898
6394,134089.434175928
6395,111500.583396152
6396,258947.299846465
6397,104637.917898264
6398,391312.595045162
6399,115452.887480215
6400,245187.99686149
6401,275572.792224144
6402,469788.628836506
6403,154371.145415089
6404,294353.347620007
6405,191787.859841066
6406,235576.928080317
6407,304064.37435073
6408,302188.429691959
6409,384222.783794105
6410,134594.327345312
6411,308351.485427978
6412,259016.443726308
6413,179671.618542639
6414,152200.042039127
6415,-2870.08422448757
6416,89020.725978991
6417,265061.278750122
6418,754125.344329107
6419,377530.73663578
6420,317801.879686866
6421,86281.5270599913
6422,131713.499469112
6423,263823.499243669
6424,49775.2825169859
6425,362597.006057656
6426,453685.048363225
6427,128181.150113233
6428,448571.503578634
6429,224901.981855342
6430,239637.037443073
6431,147963.224833715
6432,109858.789363269
6433,79365.5699202331
6434,31702.7328565861
6435,82467.6818878437
6436,120976.456659243
6437,260735.158568146
6438,105379.485260914
6439,324791.158811901
6440,532290.865208152
6441,101434.004336218
6442,42328.0473595485
6443,130879.893008523
6444,182560.892822675
6445,116376.652594929
6446,172262.111607092
6447,220900.638701638
6448,638129.571657337
6449,158351.556670724
6450,77509.0290921122
6451,288654.085419046
6452,225794.658177151
6453,131443.88607344
6454,539501.764917097
6455,242394.034093681
6456,178453.640950085
6457,162858.934934167
6458,18403.8294203605
6459,272472.120406344
6460,51206.518151232
6461,266049.971829138
6462,461237.802433079
6463,412816.146295557
6464,460774.296615482
6465,130458.134170918
6466,218773.485594478
6467,581742.987459865
6468,124958.904993613
6469,185246.684315787
6470,105925.434092444
6471,219225.188350831
6472,244022.276066401
6473,489351.921874813
6474,183541.998216655
6475,163531.434827958
